,incident_date,breed,age,gender,spay_neuter_status,borough,zip_code
3477,2017-03-05,beagle,11.0,M,True,Manhattan,10028
3478,2017-03-06,scottish terrier,3.0,M,True,Queens,11101
3479,2017-03-06,pit bull,1.0,F,True,Staten Island,10301
3480,2017-03-06,spaniel mix,5.0,F,False,Manhattan,10026
3481,2017-03-07,american pit bull terrier/pit bull,2.0,M,True,Brooklyn,
3482,2017-03-07,american pit bull terrier/pit bull,2.0,M,True,Brooklyn,11221
3483,2017-03-08,shih tzu,4.0,M,True,Queens,11419
3484,2017-03-09,american pit bull terrier/pit bull,2.0,F,True,Brooklyn,11222
3485,2017-03-09,bull dog,180.0,M,False,Staten Island,10304
3486,2017-03-09,american pit bull terrier/pit bull,2.0,F,True,Brooklyn,11222
3487,2017-03-09,"coonhound, black and tan",1.0,M,True,Brooklyn,11222
3488,2017-03-09,"bull dog, english",1.0,F,False,Bronx,10461
3489,2017-03-09,pomeranian,15.0,F,True,Queens,11385
3490,2017-03-10,"bull dog, french",5.0,M,True,Queens,11364
3491,2017-03-10,american pit bull terrier/pit bull,6.0,F,False,Manhattan,
3492,2017-03-11,pit bull,2.0,F,False,Queens,11375
3493,2017-03-11,brussels griffon,6.0,M,True,Brooklyn,11218
3494,2017-03-11,puggle / hound mix,1.0,M,True,Queens,11358
3495,2017-03-12,pit bull / american foxhound mix,4.0,M,False,Queens,11693
3496,2017-03-12,pit bull,8.0,M,True,Manhattan,10030
3497,2017-03-12,mix breed,13.0,M,False,Queens,11355
3498,2017-03-12,"bull dog, french",3.0,M,True,Brooklyn,11221
3499,2017-03-12,american staffordshire terrier,4.0,M,False,Manhattan,10027
3500,2017-03-12,american pit bull terrier/pit bull,3.0,M,False,Brooklyn,11221
3501,2017-03-12,american pit bull terrier/pit bull,3.0,M,False,Brooklyn,11221
3502,2017-03-12,shiba inu,2.0,F,True,Queens,11358
3503,2017-03-12,mini australian shepherd,2.0,M,True,Brooklyn,11212
3504,2017-03-12,pit bull,1.0,M,True,Manhattan,10128
3505,2017-03-13,maltese,3.0,F,False,Queens,11354
3506,2017-03-13,miniature pinscher,9.0,M,False,Bronx,10461
3507,2017-03-13,pit bull,5.0,F,False,Queens,11691
3508,2017-03-14,rottweiler,2.0,F,False,Queens,11426
3509,2017-03-14,american pit bull terrier/pit bull,3.0,M,False,Brooklyn,11225
3510,2017-03-15,pit bull / beagle mix,6.0,M,True,Staten Island,10312
3511,2017-03-15,"bull dog, english",4.0,M,True,Queens,11363
3512,2017-03-16,hound / german shepherd mix,3.0,F,True,Queens,11105
3513,2017-03-16,pit bull,2.0,U,False,Bronx,10474
3514,2017-03-16,schnauzer poodle mix,5.0,M,False,Staten Island,10306
3515,2017-03-16,american staffordshire terrier,5.0,F,True,Manhattan,10009
3516,2017-03-16,staffordshire bull terrier,1.0,M,False,Bronx,10460
3517,2017-03-17,mastiff mix,8.0,M,True,Brooklyn,11225
3518,2017-03-17,shih tzu,9.0,F,True,Brooklyn,11223
3519,2017-03-17,shih tzu mix,1.0,M,True,Queens,11426
3520,2017-03-17,pit bull,6.0,M,False,Brooklyn,11233
3521,2017-03-17,american pit bull terrier/pit bull,2.0,M,False,Queens,11375
3522,2017-03-17,yorkshire terrier,3.0,F,True,Bronx,10456
3523,2017-03-18,beagle crossbreed,4.0,F,True,Brooklyn,11231
3524,2017-03-18,havanese,1.0,M,True,Manhattan,
3525,2017-03-18,"poodle, standard",2.0,F,True,Bronx,10462
3526,2017-03-18,chihuahua,2.0,F,False,Manhattan,10033
3527,2017-03-18,yorkshire / shih tzu mix,1.0,M,True,Bronx,10473
3528,2017-03-18,shih tzu,9.0,M,False,Bronx,10452
3529,2017-03-18,american pit bull mix / pit bull mix,8.0,F,True,Bronx,10459
3530,2017-03-18,"poodle, standard",0.0,F,False,Bronx,10463
3531,2017-03-18,pit bull,3.0,M,True,Queens,11692
3532,2017-03-19,boxer,7.0,M,True,Staten Island,
3533,2017-03-19,"dachshund, long haired miniature",4.0,M,True,Manhattan,
3534,2017-03-19,bull dog,8.0,M,True,Manhattan,10033
3535,2017-03-19,dalmatian,5.0,M,True,Staten Island,10306
3536,2017-03-19,pekingese,6.0,M,False,Brooklyn,11237
3537,2017-03-19,pit bull,0.0,M,False,Bronx,10458
3538,2017-03-19,labrador / pit bull mix,4.0,M,True,Staten Island,10309
3539,2017-03-20,american pit bull mix / pit bull mix,5.0,M,True,Bronx,10451
3540,2017-03-20,maltese / yorkshire mix,1.0,M,False,Queens,11373
3541,2017-03-20,pit bull,2.0,F,False,Bronx,10469
3542,2017-03-20,american staffordshire terrier,2.0,M,False,Bronx,10460
3543,2017-03-20,golden retriever,9.0,F,True,Brooklyn,11201
3544,2017-03-20,german shepherd,1.0,M,False,Queens,11414
3545,2017-03-21,american pit bull mix / pit bull mix,8.0,M,True,Brooklyn,11215
3546,2017-03-21,labrador retriever,3.0,M,True,Staten Island,10312
3547,2017-03-21,american pit bull mix / pit bull mix,2.0,F,True,Manhattan,10025
3548,2017-03-21,maltese,1.0,M,True,Staten Island,10310
3549,2017-03-21,pit bull,7.0,M,True,Staten Island,10306
3550,2017-03-21,boxer,1.0,M,True,Staten Island,10309
3551,2017-03-21,pit bull,7.0,M,False,Bronx,10472
3552,2017-03-21,pekingese /poodie mix,12.0,M,True,Staten Island,10314
3553,2017-03-22,german shepherd,8.0,M,False,Queens,11435
3554,2017-03-22,shih tzu,4.0,M,False,Brooklyn,11208
3555,2017-03-22,yorkshire terrier,13.0,M,True,Manhattan,10065
3556,2017-03-22,mixed,7.0,M,True,Brooklyn,11204
3557,2017-03-22,shih tzu,3.0,F,True,Brooklyn,11233
3558,2017-03-22,mixed,3.0,M,True,Brooklyn,11212
3559,2017-03-23,chihuahua crossbreed,4.0,M,True,Brooklyn,11222
3560,2017-03-23,labrador mix,7.0,F,True,Brooklyn,11215
3561,2017-03-23,golden retriever,6.0,F,True,Staten Island,10309
3562,2017-03-23,german shepherd,6.0,F,False,Queens,11354
3563,2017-03-23,scottish terrier,8.0,M,True,Staten Island,10314
3564,2017-03-23,chihuahua / bijon mix,1.0,U,True,Queens,11436
3565,2017-03-24,jack russell/chihuahua x,1.0,M,True,Brooklyn,11213
3566,2017-03-24,shih tzu mix,6.0,M,True,Manhattan,10024
3567,2017-03-24,maltese,3.0,M,False,Queens,11358
3568,2017-03-25,dalmation mix,9.0,M,True,Queens,11426
3569,2017-03-26,pit bull,7.0,F,True,Queens,11354
3570,2017-03-26,pekingese / poodle mix,6.0,M,True,Queens,11416
3571,2017-03-26,american pit bull terrier/pit bull,5.0,M,False,Queens,11423
3572,2017-03-26,american pit bull mix / pit bull mix,4.0,M,False,Brooklyn,11211
3573,2017-03-27,cane corso,6.0,M,False,Brooklyn,11207
3574,2017-03-27,west high white terrier,7.0,M,True,Queens,11375
3575,2017-03-28,"poodle, standard",1.0,M,False,Bronx,10469
3576,2017-03-29,bichon frise / terrier mix,11.0,F,True,Queens,11372
3577,2017-03-29,"poodle, standard",8.0,F,True,Brooklyn,11209
3578,2017-03-30,jack russell x,4.0,M,True,Brooklyn,11221
3579,2017-03-30,"poodle, miniature",5.0,M,True,Manhattan,
3580,2017-03-30,labradoodle,0.0,M,True,Brooklyn,11220
3581,2017-03-30,chihuahua,1.0,F,False,Brooklyn,11212
3582,2017-03-30,pit bull / rottweiler mix,5.0,M,False,Queens,11372
3583,2017-03-31,american pit bull terrier/pit bull,2.0,M,True,Brooklyn,11225
3584,2017-03-31,jack russell x,8.0,F,False,Bronx,10474
3585,2017-03-31,cocker spaniel,7.0,F,False,Bronx,10459
3586,2017-03-31,norfolk terrier,5.0,F,True,Queens,11355
3587,2017-03-31,labrador retriever crossbreed,3.0,F,False,Manhattan,10023
3588,2017-03-31,american staffordshire terrier,1.0,M,True,Manhattan,10029
3589,2017-04-01,pit bull,11.0,M,False,Staten Island,
3590,2017-04-01,pit bull,3.0,M,True,Brooklyn,11221
3591,2017-04-01,pit bull,11.0,M,False,Staten Island,
3592,2017-04-02,pit bull,3.0,F,True,Queens,
3593,2017-04-02,pit bull,3.0,M,False,Queens,
3594,2017-04-02,pit bull,3.0,M,True,Manhattan,10025
3595,2017-04-02,boxer mix,1.0,F,True,Manhattan,
3596,2017-04-02,mixed/other,3.0,M,True,Staten Island,10312
3597,2017-04-03,italian masif,2.0,M,False,Staten Island,10306
3598,2017-04-03,labrador retriever crossbreed,9.0,M,False,Bronx,10466
3599,2017-04-03,pit bull,8.0,F,False,Bronx,10461
3600,2017-04-03,italian masiff,2.0,M,False,Staten Island,10306
3601,2017-04-04,maltese,7.0,M,True,Queens,11368
3602,2017-04-04,tibetan terrier,8.0,M,True,Manhattan,10039
3603,2017-04-05,german shepherd,3.0,M,False,Queens,11433
3604,2017-04-05,corgi / cattle mix,1.0,M,True,Queens,11375
3605,2017-04-05,pit bull,1.0,M,False,Bronx,10459
3606,2017-04-06,american staffordshire terrier,2.0,M,False,Manhattan,10037
3607,2017-04-06,"poodle, standard",7.0,F,False,Bronx,10458
3608,2017-04-06,rottweiler,3.0,F,True,Brooklyn,11214
3609,2017-04-06,shih tzu,4.0,M,True,Queens,11375
3610,2017-04-06,englih bulldog,8.0,F,True,Manhattan,10013
3611,2017-04-07,american pit bull terrier/pit bull,5.0,M,False,Staten Island,10310
3612,2017-04-07,american pit bull terrier/pit bull,4.0,M,True,Bronx,10469
3613,2017-04-07,pit bull,3.0,M,True,Brooklyn,11228
3614,2017-04-08,chihuahua mix,1.0,M,True,Staten Island,10314
3615,2017-04-08,"bull dog, english",3.0,M,True,Brooklyn,
3616,2017-04-08,japanese chin/spaniel,8.0,M,False,Brooklyn,11213
3617,2017-04-09,pit bull,8.0,F,False,Brooklyn,11221
3618,2017-04-09,shiba inu,5.0,M,True,Queens,11360
3619,2017-04-09,pug mix,0.0,F,False,Staten Island,10312
3620,2017-04-09,"coonhound, treeing walker",1.0,M,True,Bronx,10462
3621,2017-04-09,jack russell terrier mix,1.0,M,True,Manhattan,10035
3622,2017-04-09,labrador retriever crossbreed,2.0,M,True,Brooklyn,
3623,2017-04-09,labrador retriever,8.0,M,True,Queens,11358
3624,2017-04-09,mixed/other,1.0,U,False,Manhattan,10029
3625,2017-04-09,pit bull,1.0,M,True,Brooklyn,11221
3626,2017-04-10,german shepherd crossbreed,2.0,F,True,Brooklyn,11215
3627,2017-04-10,shih tzu,4.0,M,True,Bronx,10461
3628,2017-04-10,rottweiler,2.0,F,False,Queens,11426
3629,2017-04-10,pit bull,5.0,M,False,Queens,11369
3630,2017-04-11,pit bull,5.0,F,True,Staten Island,10314
3631,2017-04-11,pit bull,0.0,M,False,Queens,11368
3632,2017-04-11,pit bull / labrador mix,4.0,F,True,Manhattan,10035
3633,2017-04-11,cocker spaniel,1.0,M,False,Bronx,10460
3634,2017-04-11,pekingese,12.0,M,True,Brooklyn,11229
3635,2017-04-12,pit bull,3.0,M,True,Brooklyn,11212
3636,2017-04-12,"bull dog, french",5.0,M,True,Queens,11106
3637,2017-04-12,"bull dog, french",5.0,M,True,Brooklyn,11249
3638,2017-04-12,morkie,1.0,M,True,Manhattan,10027
3639,2017-04-12,german shepherd,3.0,M,True,Brooklyn,11209
3640,2017-04-13,brussels griffon/ shih tzu,7.0,M,True,Manhattan,10017
3641,2017-04-13,hound x,5.0,M,True,Brooklyn,11211
3642,2017-04-13,german shepherd,2.0,M,True,Bronx,
3643,2017-04-13,"bull dog, french",3.0,M,False,Staten Island,
3644,2017-04-13,maltese,4.0,M,False,Staten Island,10304
3645,2017-04-13,shih tzu,11.0,F,False,Bronx,10462
3646,2017-04-14,"poodle, standard",3.0,M,True,Manhattan,10019
3647,2017-04-14,shiba inu,13.0,M,True,Manhattan,10016
3648,2017-04-14,labrador / pit bull mix,2.0,M,True,Queens,11103
3649,2017-04-14,rhodesian ridgeback,6.0,M,False,Staten Island,10310
3650,2017-04-14,maltese,5.0,F,True,Bronx,N/A
3651,2017-04-15,maltese / shih tzu mix,5.0,M,True,Manhattan,10034
3652,2017-04-15,hatchie,5.0,M,False,Bronx,
3653,2017-04-15,cane corso,5.0,M,False,Staten Island,10306
3654,2017-04-15,mixed breed,4.0,M,True,Manhattan,10025
3655,2017-04-15,pit bull,5.0,M,False,Queens,11426
3656,2017-04-16,pit bull,1.0,M,True,Staten Island,10308
3657,2017-04-16,shih tzu,8.0,F,True,Manhattan,10128
3658,2017-04-16,cocker spaniel,6.0,F,False,Queens,11104
3659,2017-04-16,pit bull,1.0,F,False,Queens,11435
3660,2017-04-16,american pit bull terrier/pit bull,3.0,F,False,Queens,11375
3661,2017-04-16,chihuahua,1.0,M,False,Bronx,10473
3662,2017-04-16,pomeranian,1.0,F,True,Queens,11101
3663,2017-04-17,pit bull,4.0,F,False,Queens,11420
3664,2017-04-17,pit bull,2.0,F,True,Bronx,10453
3665,2017-04-17,american pit bull mix / pit bull mix,1.0,M,False,Bronx,N/A
3666,2017-04-17,yorkshire terrier crossbreed,1.0,M,True,Bronx,10473
3667,2017-04-17,german shepherd,0.0,M,False,Staten Island,
3668,2017-04-17,maltese/shih tzu x,1.0,M,False,Brooklyn,11212
3669,2017-04-17,cairn terrier,4.0,M,True,Queens,11434
3670,2017-04-17,shih tzu,3.0,M,False,Manhattan,10128
3671,2017-04-18,pit bull,2.0,M,True,Bronx,10473
3672,2017-04-18,pit bull,2.0,M,False,Staten Island,10305
3673,2017-04-18,chihuahua,6.0,M,True,Manhattan,
3674,2017-04-18,scottish terrier,4.0,M,True,Queens,11370
3675,2017-04-19,beagle,2.0,F,False,Queens,11102
3676,2017-04-19,boxer,7.0,F,True,Brooklyn,11208
3677,2017-04-19,chihuahua,14.0,F,False,Bronx,10452
3678,2017-04-19,mini schnauzer / yorkshire mix,3.0,M,True,Queens,11102
3679,2017-04-20,bull dog,5.0,M,True,Manhattan,
3680,2017-04-20,staffordshire mix,1.0,M,True,Manhattan,10031
3681,2017-04-20,american pit bull mix / pit bull mix,7.0,M,False,Bronx,10460
3682,2017-04-20,pit bull,3.0,M,True,Manhattan,10011
3683,2017-04-20,shih tzu/dachshund  x,4.0,F,True,Brooklyn,11221
3684,2017-04-20,pit bull,1.0,M,False,Brooklyn,11234
3685,2017-04-20,pit bull,1.0,M,False,Brooklyn,11234
3686,2017-04-20,chihuahua,3.0,M,False,Brooklyn,11208
3687,2017-04-20,american staffordshire terrier,4.0,M,False,Brooklyn,11203
3688,2017-04-20,mixed breed,6.0,M,True,Queens,11434
3689,2017-04-20,labrador mix,2.0,M,False,Queens,11361
3690,2017-04-20,pit bull mix,7.0,M,True,Queens,11106
3691,2017-04-20,terrier / chihuahua mix,1.0,F,False,Queens,11378
3692,2017-04-21,american pit bull terrier/pit bull,6.0,M,False,Manhattan,10029
3693,2017-04-21,shih tzu,5.0,M,False,Bronx,10467
3694,2017-04-21,american pit bull terrier/pit bull,6.0,M,False,Manhattan,10029
3695,2017-04-21,pit bull,8.0,F,True,Brooklyn,11207
3696,2017-04-21,pitbull/lab mix,7.0,F,False,Manhattan,10029
3697,2017-04-22,sharpei,7.0,F,True,Brooklyn,11221
3698,2017-04-22,american pit bull mix / pit bull mix,2.0,M,True,Bronx,10469
3699,2017-04-22,pit bull,2.0,M,False,Manhattan,
3700,2017-04-22,pit bull,5.0,M,False,Bronx,10468
3701,2017-04-23,labrador retriever,5.0,F,False,Manhattan,10024
3702,2017-04-23,chihuahua/ dachschund mix,2.0,M,True,Manhattan,10019
3703,2017-04-23,yorkshire terrier,11.0,M,True,Queens,11423
3704,2017-04-23,german shepherd mix,11.0,M,True,Queens,11004
3705,2017-04-23,pit bull / labrador mix,2.0,M,False,Queens,11385
3706,2017-04-23,poodle mix,4.0,M,False,Queens,
3707,2017-04-23,terr & lab,6.0,M,True,Bronx,10463
3708,2017-04-24,jack russell mix,3.0,M,True,Queens,11372
3709,2017-04-24,lhasa apso,9.0,F,False,Bronx,10455
3710,2017-04-24,alaskan klee kai,1.0,M,True,Brooklyn,11237
3711,2017-04-25,american pit bull terrier/pit bull,6.0,F,False,Queens,11691
3712,2017-04-25,jack russ,1.0,M,False,Bronx,10453
3713,2017-04-25,cocker spaniel,6.0,M,False,Bronx,10453
3714,2017-04-26,"schnauzer, miniature",3.0,M,True,Manhattan,10022
3715,2017-04-26,bouvier des flandres,6.0,M,False,Manhattan,10065
3716,2017-04-26,french poodle,3.0,M,False,Queens,11103
3717,2017-04-27,labrador / pit bull mix,2.0,M,True,Queens,11417
3718,2017-04-27,shiba inu,5.0,F,False,Staten Island,10308
3719,2017-04-27,chihuahua,5.0,M,True,Manhattan,10065
3720,2017-04-28,staffordshire bull terrier,4.0,M,False,Brooklyn,11221
3721,2017-04-28,pit bull,3.0,M,True,Queens,11103
3722,2017-04-28,chihuahua,2.0,M,True,Manhattan,10065
3723,2017-04-29,labrador retriever crossbreed,0.0,M,False,Brooklyn,11217
3724,2017-04-29,american pit bull terrier/pit bull,3.0,M,False,Manhattan,10029
3725,2017-04-29,yorkshire terrier,5.0,F,False,Manhattan,10040
3726,2017-04-29,american pit bull mix / pit bull mix,3.0,M,True,Bronx,10453
3727,2017-04-29,pomeranian,7.0,M,False,Queens,11366
3728,2017-04-29,american pit bull mix / pit bull mix,5.0,F,True,Manhattan,10029
3729,2017-04-29,american pit bull terrier/pit bull,2.0,M,True,Queens,11361
3730,2017-04-29,labrador mix,5.0,M,True,Manhattan,10031
3731,2017-04-29,shih tzu,3.0,M,True,Bronx,10473
3732,2017-04-30,rat terrier,11.0,F,False,Manhattan,10028
3733,2017-04-30,pit bull,7.0,M,False,Bronx,10458
3734,2017-04-30,golden retriever/ lab retriever,8.0,M,True,Manhattan,10040
3735,2017-04-30,pit bull,8.0,M,False,Bronx,10462
3736,2017-04-30,golden retriever,6.0,M,True,Manhattan,10023
3737,2017-04-30,american eskimo / husky mix,2.0,M,True,Queens,11374
3738,2017-04-30,american pit bull mix / pit bull mix,0.0,F,True,Manhattan,
3739,2017-05-01,pit bull,8.0,F,True,Staten Island,10306
3740,2017-05-01,chihuahua,9.0,M,True,Manhattan,10013
3741,2017-05-01,american pit bull terrier/pit bull,4.0,M,False,Queens,11368
3742,2017-05-02,maltese,2.0,M,True,Staten Island,10309
3743,2017-05-02,bosten terrier/ french bull dog,8.0,M,True,Staten Island,10314
3744,2017-05-02,beagle,6.0,F,False,Queens,11414
3745,2017-05-02,yorkshire terrier,2.0,F,False,Staten Island,10304
3746,2017-05-02,hound mutt mix,4.0,M,True,Staten Island,10309
3747,2017-05-03,papillon,7.0,F,False,Bronx,10462
3748,2017-05-03,mixed/other,4.0,M,True,Brooklyn,11217
3749,2017-05-03,american bully,4.0,F,True,Queens,11354
3750,2017-05-03,pit bull/lab x,5.0,M,True,Brooklyn,11205
3751,2017-05-03,pit bull,2.0,M,False,Staten Island,10303
3752,2017-05-03,pit bull,4.0,M,False,Queens,11691
3753,2017-05-03,pit bull,2.0,M,False,Bronx,10473
3754,2017-05-04,pit bull,3.0,F,False,Manhattan,10009
3755,2017-05-04,shih tzu,0.0,F,False,Manhattan,10032
3756,2017-05-04,beagle,6.0,M,True,Manhattan,10031
3757,2017-05-05,mixed breed,6.0,M,True,Manhattan,10031
3758,2017-05-05,shih tzu,4.0,M,False,Bronx,10458
3759,2017-05-05,pug / chihuahua mix,2.0,M,True,Queens,11412
3760,2017-05-05,american staffordshire terrier,6.0,F,False,Bronx,10460
3761,2017-05-06,labrador/staffordshire,1.0,M,True,Staten Island,10314
3762,2017-05-06,labrador retriever,1.0,M,False,Manhattan,10128
3763,2017-05-06,lhasa apso / poodle mix,8.0,M,True,Manhattan,10027
3764,2017-05-06,bull terrier,13.0,F,True,Queens,11385
3765,2017-05-06,"bull dog, english",4.0,M,False,Queens,11354
3766,2017-05-07,pug mix,3.0,M,True,Brooklyn,11238
3767,2017-05-07,german shepherd,1.0,M,True,Queens,11416
3768,2017-05-07,chihuahua crossbreed,1.0,M,True,Staten Island,10314
3769,2017-05-08,staffordshire bull terrier,3.0,M,False,Queens,11692
3770,2017-05-08,american pit bull mix / pit bull mix,5.0,M,False,Bronx,10468
3771,2017-05-08,american pit bull mix / pit bull mix,5.0,M,False,Bronx,10468
3772,2017-05-08,american pit bull terrier/pit bull,9.0,M,False,Queens,11692
3773,2017-05-08,maltese mix,4.0,F,True,Manhattan,10028
3774,2017-05-08,shih tzu,5.0,M,False,Queens,11104
3775,2017-05-08,american pit bull terrier/pit bull,9.0,F,True,Queens,11692
3776,2017-05-08,american staffordshire terrier,8.0,F,False,Queens,11692
3777,2017-05-09,pit bull,3.0,F,True,Queens,11694
3778,2017-05-09,american pit bull terrier/pit bull,4.0,M,False,Brooklyn,11230
3779,2017-05-09,boxer,12.0,M,True,Queens,11101
3780,2017-05-10,pit bull,1.0,M,False,Manhattan,10128
3781,2017-05-10,american pit bull mix / pit bull mix,2.0,M,False,Bronx,10468
3782,2017-05-10,maltese,8.0,M,True,Bronx,
3783,2017-05-10,staffordshire bull terrier,3.0,F,False,Queens,11373
3784,2017-05-11,american pit bull mix / pit bull mix,6.0,M,False,Bronx,10472
3785,2017-05-11,mixed/other,0.0,M,False,Manhattan,10003
3786,2017-05-11,boston terrier,4.0,M,True,Brooklyn,11216
3787,2017-05-11,pit bull,3.0,M,False,Bronx,10462
3788,2017-05-11,shih tzu,5.0,M,False,Queens,11356
3789,2017-05-11,african boerboel,3.0,M,False,Manhattan,10025
3790,2017-05-11,pit bull,4.0,F,False,Staten Island,10306
3791,2017-05-12,brittany spaniel,11.0,F,True,Manhattan,10065
3792,2017-05-12,terrier mix,6.0,M,True,Manhattan,10019
3793,2017-05-12,chihuahua,16.0,M,True,Staten Island,
3794,2017-05-12,stafford -smar bully pit bull,2.0,M,False,Bronx,10470
3795,2017-05-12,pit bull,2.0,F,False,Bronx,10462
3796,2017-05-12,shih tzu,1.0,M,False,Queens,11357
3797,2017-05-13,portuguese water dog,3.0,M,True,Manhattan,10033
3798,2017-05-13,american pit bull mix / pit bull mix,4.0,M,True,Brooklyn,11217
3799,2017-05-13,siberian husky,4.0,M,False,Bronx,10456
3800,2017-05-13,labrador / hound mix,4.0,M,False,Queens,11432
3801,2017-05-13,papillon,6.0,M,True,Manhattan,10011
3802,2017-05-14,yorkshire terrier,5.0,M,True,Staten Island,10306
3803,2017-05-15,chihuahua crossbreed,6.0,M,True,Brooklyn,11207
3804,2017-05-15,dachshund,7.0,M,True,Manhattan,10065
3805,2017-05-15,pit bull,5.0,F,True,Bronx,10472
3806,2017-05-15,doberman pinscher,6.0,F,True,Manhattan,10025
3807,2017-05-15,pit bull,2.0,M,False,Bronx,10472
3808,2017-05-15,pit bull,5.0,F,False,Bronx,10461
3809,2017-05-15,chihuahua,1.0,M,True,Brooklyn,11204
3810,2017-05-16,siberian husky,1.0,M,True,Queens,11369
3811,2017-05-16,cocker spaniel,3.0,F,False,Bronx,10458
3812,2017-05-16,pit bull,2.0,F,True,Queens,11418
3813,2017-05-16,german shepherd,4.0,M,False,Staten Island,10309
3814,2017-05-16,,12.0,M,True,Bronx,10461
3815,2017-05-16,pit bull,6.0,F,True,Queens,11418
3816,2017-05-17,pit bull,4.0,F,True,Bronx,10461
3817,2017-05-17,labrador retriever crossbreed,2.0,M,True,Bronx,10473
3818,2017-05-17,rottweiler,6.0,M,True,Brooklyn,11234
3819,2017-05-17,mixed breed,3.0,M,True,Brooklyn,11222
3820,2017-05-17,jack russ,3.0,F,True,Manhattan,10027
3821,2017-05-17,chihuahua crossbreed,2.0,F,False,Manhattan,10018
3822,2017-05-18,havanese,3.0,M,False,Bronx,
3823,2017-05-18,akita,5.0,M,True,Manhattan,
3824,2017-05-18,german shepherd,1.0,M,True,Brooklyn,11208
3825,2017-05-18,pekingese,3.0,F,False,Queens,11377
3826,2017-05-18,"poodle, toy",5.0,M,True,Brooklyn,11214
3827,2017-05-18,labrador / chow chow mix,6.0,F,True,Queens,11373
3828,2017-05-19,yorkshire terrier,1.0,M,True,Bronx,10471
3829,2017-05-19,labrador retriever crossbreed,2.0,M,True,Staten Island,10306
3830,2017-05-19,shih tzu,4.0,F,False,Queens,11420
3831,2017-05-19,german shepherd,6.0,M,True,Staten Island,
3832,2017-05-19,boxer,3.0,M,False,Bronx,10462
3833,2017-05-19,labrador retriever,5.0,M,True,Manhattan,10065
3834,2017-05-20,cocker spaniel crossbreed,6.0,M,False,Bronx,10460
3835,2017-05-20,boxer,5.0,F,False,Queens,11422
3836,2017-05-20,pug,12.0,M,False,Manhattan,10128
3837,2017-05-20,pit bull,6.0,M,False,Queens,11421
